0.208485457958,0.84340718271
0.0957434868654,0.0256315222931
0.0912191962012,0.0715882310553
0.22866915922,0.477558068354
0.44340081719,0.0597109333317
0.194721483224,0.8652454997
0.120646598471,0.841750159452
0.210341937973,0.674470369952
0.436938404576,0.846714435349
0.117465855241,0.809762726399
0.138908353554,0.0377775820024
0.400409680505,0.88528024267
0.35698847882,0.0457601499058
0.351906897778,0.0399360266699
0.345600083712,0.740787662903
0.250899154594,0.698541580706
0.334131869275,0.864121446444
0.184056476654,0.731810269225
0.348728000299,0.020816230483
0.0675471470726,0.0555537730673
0.208745660789,0.842232539774
0.46904281331,0.0634816437642
0.127045302291,0.0570904830927
0.134315380968,0.821444573468
0.136125394848,0.845492149797
0.348073748627,0.801594309862
0.208461896855,0.878618256131
0.232092619861,0.0435058550592
0.384509359753,0.824692212123
0.622649596494,0.0736422567795
0.251074149284,0.622950373389
0.160213202451,0.865601311141
0.183357213138,0.047986414672
0.223716066924,0.0556077529266
0.162893551686,0.479347353895
0.227406496416,0.0106911938805
0.257157514079,0.88075808108
0.182199510863,0.685470674901
0.160193479826,0.468115491691
0.0373975089368,0.0428797657853
0.418727504107,0.0275713039259
0.306326077074,0.0327578725356
0.380139214774,0.0609443868161
0.0604974687038,0.0501945644735
0.341953822713,0.080621783873
0.286644276209,0.0653578682799
0.519951026192,0.0428896295546
0.433548332432,0.0334466874682
0.156972474713,0.867024204689
0.612065502348,0.85069044755
0.271256400264,0.0633248685697
0.327223745704,0.4742244776
0.249348003144,0.0869637044932
0.246942714625,0.775098908688
0.477551939829,0.703017493625
0.400921416065,0.0756148215039
0.202469923311,0.0529708619644
0.223563458866,0.0731273821354
0.168279052804,0.879825612995
0.378957939771,0.789850849872
0.236053531615,0.824673101506
0.19188117313,0.053342209264
0.183134949615,0.0444253962909
0.32238043707,0.842079235281
0.249757375986,0.818687561505
0.227075152953,0.702679961468
0.526908165307,0.0490071849952
0.54861758588,0.0302515295431
0.41842808448,0.00761250372136
0.427344773553,0.787996900145
0.193940391693,0.662653833299
0.206068720274,0.804710693238
0.100971415246,0.0599479513439
0.36919237306,0.0594392669895
0.39403160014,0.642055169088
0.47690971723,0.853092405472
0.147133602071,0.620959997195
0.123268329357,0.622963846131
0.371616266417,0.721979154459
0.283087353575,0.848813027266
0.21613882106,0.787556179289
0.42387747175,0.0760467456308
0.394592577755,0.795006206093
0.0259242634586,0.0905502390156
