0.857789,0.583978
0.434843,0.931631
0.522768,0.924879
0.796919,0.678768
0.47111,0.255465
0.849568,0.620285
0.850299,0.777147
0.938146,0.559527
0.764172,0.107467
0.913114,0.740724
0.446023,0.887167
0.792903,0.0991097
0.383753,0.404675
0.440445,0.406471
0.71601,0.291926
0.765156,0.5102
0.750627,0.334999
0.877982,0.627138
0.433628,0.390528
0.501682,0.95244
0.870296,0.598091
0.386853,0.201646
0.474173,0.853192
0.94672,0.729131
0.910276,0.706963
0.752494,0.332862
0.77119,0.627993
0.415504,0.657105
0.764261,0.176045
0.444596,0.129767
0.964839,0.440622
0.837522,0.704506
0.413756,0.781717
0.489132,0.705145
0.988729,0.586483
0.328251,0.639289
0.758255,0.581197
0.892824,0.646879
0.8745,0.69947
0.500134,0.990835
0.416447,0.301194
0.418062,0.50407
0.489316,0.391669
0.498552,0.944806
0.500561,0.466526
0.471235,0.520459
0.41947,0.182985
0.403693,0.281626
0.822304,0.74287
0.680282,0.00875098
0.502688,0.57034
0.824274,0.329296
0.530731,0.626706
0.768849,0.562341
0.72031,0.104244
0.477571,0.378044
0.47081,0.738094
0.521433,0.698912
0.828364,0.735862
0.777434,0.164823
0.866898,0.494169
0.454666,0.724026
0.440472,0.728785
0.748111,0.346733
0.880704,0.445336
0.80691,0.574128
0.407539,0.177766
0.437636,0.158643
0.468003,0.295265
0.750434,0.127265
0.941783,0.570476
0.871632,0.601724
0.477965,0.933749
0.463508,0.411078
0.754315,0.214872
0.726837,0.0835785
0.808892,0.709033
0.878143,0.757501
0.767395,0.213156
0.844505,0.42563
0.830791,0.601975
0.506971,0.378677
0.785997,0.0973602
0.545831,0.987876
0.386262,0.575583
0.515399,0.795155
0.782541,0.526084
0.39264,0.361947
0.717514,0.0638682
0.775073,0.13391
0.791093,0.127994
0.872676,0.777596
0.0622325,0.828709
0.117639,0.869681
0.0588484,0.270877
0.0857394,0.809497
0.105512,0.350218
0.13434,0.928613
0.0306634,0.310938
0.0883967,0.431323
0.0684271,0.440703
0.0486264,0.84659
0.0606592,0.873036
0.0693733,0.852547
0.0701811,0.448216
0.0973059,0.927047
0.101642,0.422044
0.0916758,0.270458
0.0413669,0.329126
0.0501953,0.399799
0.0372175,0.416473
0.0746153,0.397177
0.0862594,0.385066
0.108963,0.342576
0.0668109,0.252939
0.128852,0.862638
0.0652201,0.439255
0.0800384,0.836107
0.081589,0.217924
0.0974387,0.344397
0.09743,0.291367
0.0611814,0.253014
0.0349271,0.328575
0.108814,0.936654
0.0697419,0.394337
0.0953996,0.434806
0.0855537,0.38237
0.0408991,0.447531
0.14459,0.988512
0.143871,0.982712
0.837875,0.332183
0.765529,0.258811
0.727119,0.330122
0.775726,0.265959
0.456791,0.714154
0.539009,0.937304
0.522661,0.834831
0.518671,0.734723
0.456622,0.577232
0.468886,0.514279
0.736457,0.558494
0.437176,0.434892
0.526993,0.751211
0.813444,0.486598
0.401136,0.433326
0.464144,0.686291
0.544034,0.989026
0.81531,0.323065
0.407625,0.449592
0.533887,0.719738
0.477689,0.766957
0.808718,0.513502
0.70016,0.284249
0.83113,0.64847
0.374961,0.753367
0.787263,0.394596
0.741616,0.475759
0.870324,0.557176
0.934295,0.693833
0.739867,0.301391
0.417713,0.794286
0.89637,0.619668
0.511349,0.85951
0.476391,0.594988
0.370917,0.512516
0.738232,0.16476
0.726575,0.155119
0.415622,0.56939
0.897586,0.567574
0.421948,0.243638
0.514063,0.521675
0.911513,0.66245
0.703584,0.0313755
0.881764,0.531112
0.678131,0.133721
0.785034,0.665733
0.773184,0.137333
0.669769,0.00661284
0.757605,0.296841
0.444561,0.317787
0.758287,0.205516
0.54251,0.736937
0.760878,0.0979195
0.439159,0.613033
0.47932,0.750892
0.411621,0.408263
0.733687,0.148151
0.424898,0.146452
0.839056,0.612949
0.795967,0.177204
0.456059,0.348299
0.411032,0.315091
0.527783,0.828892
0.46233,0.184226
0.9009,0.755382
0.917275,0.71416
0.549162,0.883141
0.44422,0.825058
0.681223,0.0541739
0.404788,0.354846
0.362153,0.554391
0.489121,0.606685
0.782048,0.237007
0.893281,0.522627
0.695238,0.0568045
0.814561,0.475866
0.481348,0.636034
0.451747,0.784493
0.424534,0.754967
0.354262,0.45989
0.513531,0.896923
0.415644,0.231663
0.379779,0.698454
0.430929,0.419472
0.935282,0.536203
0.729904,0.119123
0.83083,0.364595
0.533519,0.735346
0.764698,0.168516
0.470734,0.148718
0.852865,0.359521
0.689921,0.0233876
0.847608,0.629471
0.730082,0.301568
0.404309,0.360028
0.884363,0.685265
0.421752,0.175379
0.382464,0.371963
0.702082,0.298546
0.811864,0.659041
0.372582,0.293688
0.901946,0.755589
0.807758,0.756721
0.73854,0.36918
0.849941,0.667792
0.805376,0.630895
0.422856,0.259557
0.728007,0.286581
0.811451,0.362007
0.495579,0.445759
0.730178,0.120626
0.947366,0.441266
0.808011,0.360729
0.785401,0.173856
0.40172,0.292564
0.449801,0.493233
0.35074,0.699395
0.4619,0.670369
0.769951,0.101513
0.912718,0.56081
0.664597,0.0587935
0.432797,0.589252
0.810151,0.603553
0.741531,0.367678
0.876203,0.265497
0.471682,0.477055
0.355359,0.672114
0.449056,0.90239
0.813835,0.571073
0.787602,0.136738
0.76449,0.186922
0.797414,0.228734
0.536148,0.610142
0.902635,0.781337
0.799924,0.525952
0.92366,0.731532
0.920479,0.752793
0.480569,0.518715
0.405234,0.601596
0.794909,0.567644
0.421147,0.209129
0.842289,0.583718
0.762228,0.519145
0.901113,0.589986
0.379374,0.387248
0.659463,0.0731827
0.72747,0.151401
0.837217,0.721345
0.464472,0.452071
0.705676,0.189461
0.366551,0.360135
0.420904,0.824427
0.533295,0.890923
0.416302,0.313288
0.538957,0.604242
0.462403,0.357202
0.410991,0.715912
0.554523,0.952817
0.444505,0.833764
0.514513,0.586931
0.822575,0.272768
0.848101,0.724698
0.755565,0.0794376
0.816139,0.722549
0.542329,0.863468
0.432968,0.704735
0.518486,0.777824
0.906007,0.535761
0.934067,0.632492
0.806571,0.320288
0.450455,0.237869
0.444814,0.814141
0.907159,0.603199
0.827833,0.37735
0.908818,0.799324
0.452923,0.754394
0.798192,0.507738
0.789174,0.205865
0.387041,0.516251
0.864983,0.616422
0.887963,0.504445
0.420731,0.350126
0.37812,0.637799
0.525458,0.938963
0.401918,0.264327
0.406057,0.553692
0.432853,0.703805
0.843855,0.474698
0.895758,0.486344
0.488963,0.532691
0.851641,0.634859
0.877716,0.730892
0.770933,0.619424
0.506785,0.569204
0.885216,0.610333
0.789807,0.684208
0.516892,0.667996
0.725795,0.10949
0.39145,0.284001
0.496114,0.953413
0.733557,0.502265
0.851471,0.692832
0.460558,0.568704
0.381262,0.722051
0.879775,0.597683
0.768831,0.550265
0.939264,0.411455
0.772211,0.0796126
0.860138,0.529597
0.922419,0.415903
0.672477,0.0197137
0.930486,0.495071
0.939372,0.532198
0.83917,0.566925
0.550043,0.956867
0.848482,0.493196
0.850008,0.785107
0.78839,0.641573
0.758678,0.209791
0.845719,0.417758
0.874419,0.511797
0.983507,0.585366
0.403095,0.344203
0.73567,0.151359
0.921189,0.577598
0.732086,0.206076
0.376156,0.746034
0.39065,0.299582
0.749155,0.609683
0.897471,0.67746
0.382834,0.689849
0.362929,0.715484
0.927778,0.745833
0.786342,0.282201
0.526993,0.793882
0.871694,0.775964
0.888067,0.407331
0.786938,0.326309
0.80783,0.471882
0.986343,0.508614
0.668102,0.0474268
0.387972,0.494477
0.543422,0.712739
0.40295,0.298065
0.505196,0.864214
0.368756,0.472565
0.409351,0.144924
0.486272,0.652742
0.410326,0.166103
0.330221,0.494162
0.520723,0.871081
0.472331,0.879544
0.737877,0.486608
0.780386,0.10941
0.442484,0.158562
0.426539,0.382966
0.889021,0.441572
0.721264,0.233373
0.912643,0.735112
0.414076,0.267202
0.477676,0.704119
0.727997,0.102373
0.918429,0.76273
0.4043,0.812652
0.381346,0.642168
0.671225,0.0247494
0.509085,0.790914
0.839613,0.768729
0.884614,0.394032
0.857829,0.756033
0.932154,0.775929
0.853418,0.687959
0.863906,0.779164
0.402477,0.601086
0.388745,0.197842
0.747982,0.364242
0.872179,0.791714
0.787826,0.23866
0.496374,0.447991
0.452522,0.190457
0.901087,0.617155
0.37282,0.395647
0.983571,0.54099
0.79585,0.60487
0.960101,0.409625
0.753396,0.148802
0.426034,0.365091
0.940821,0.616671
0.793267,0.639412
0.896004,0.790474
0.760666,0.528335
0.493022,0.399969
0.847061,0.729489
0.845701,0.738413
0.457875,0.817194
0.741011,0.487694
0.931828,0.785022
0.751555,0.3547
0.824933,0.769775
0.774565,0.52526
0.829164,0.758914
0.736404,0.622421
0.866587,0.457646
0.52823,0.945507
0.856826,0.426724
0.460279,0.891964
0.929486,0.396783
0.877633,0.756786
0.549964,0.982934
0.538327,0.737961
0.820381,0.598354
0.814277,0.597305
0.904839,0.755383
0.78748,0.416063
0.92967,0.680045
0.47351,0.932001
0.439827,0.250329
0.755554,0.0935053
0.499595,0.949679
0.50784,0.439572
0.461413,0.722467
0.806206,0.266504
0.770367,0.232322
0.780027,0.0935171
0.989996,0.587298
0.739366,0.328854
0.465845,0.24276
0.895801,0.772293
0.547432,0.619686
0.128,0.855973
0.120585,0.957873
0.105853,0.934028
0.0527456,0.845353
0.0341665,0.243805
0.0722299,0.282017
0.127934,0.849146
0.0382082,0.499406
0.0940299,0.338937
0.082777,0.899326
0.0998814,0.911309
0.0885193,0.882602
0.0575651,0.228198
0.0962241,0.339114
0.0574332,0.271084
0.0374641,0.362044
0.106247,0.891411
0.108966,0.796595
0.0517055,0.792155
0.0558347,0.841655
0.0749912,0.384638
0.100315,0.263157
0.0762683,0.236265
0.125893,0.89785
0.0837295,0.450869
0.161892,0.944953
0.0381115,0.388287
0.115292,0.823121
0.0927114,0.266558
0.117292,0.91257
0.0369993,0.41341
0.0534254,0.233459
0.0967818,0.383931
0.0641196,0.358751
0.0374777,0.344976
0.146479,0.95683
0.0534272,0.481919
0.0837249,0.883046
0.0929617,0.811174
0.0745856,0.836844
0.0714012,0.754314
0.0613436,0.227447
0.0774187,0.264193
0.0669018,0.216015
0.0748186,0.449306
0.0650117,0.30051
0.161616,0.972027
0.0775102,0.347343
0.0502532,0.463054
0.0230117,0.297357
0.146382,0.960194
0.0376063,0.257652
0.0740152,0.877703
0.129621,0.92001
0.14755,0.975948
0.141323,0.880745
0.132528,0.834692
0.0653985,0.742459
0.0484369,0.416162
0.0302953,0.334763
0.0773102,0.802633
0.0522503,0.48842
0.0759652,0.852066
0.113388,0.853584
0.0321507,0.448576
0.0808926,0.896081
0.0551853,0.226865
0.073273,0.804046
0.0594101,0.449848
0.126108,0.824986
0.0965594,0.294078
0.169727,0.965786
0.0904647,0.875969
0.0535368,0.845146
0.0881186,0.254905
0.161957,0.96578
0.0921904,0.292976
0.0924074,0.795451
0.0576603,0.290034
0.0946365,0.880952
0.0362897,0.431475
0.0725485,0.265592
0.0743342,0.442435
0.118996,0.901323
0.0428146,0.810265
0.0667704,0.325926
0.0678342,0.406761
0.0661764,0.835187
0.0832866,0.204941
0.0871277,0.237991
0.0378702,0.441447
0.0732248,0.241119
0.0816414,0.214551
0.091484,0.910307
0.126726,0.951593
0.0673339,0.832927
0.0681329,0.803234
0.0553218,0.795199
0.125881,0.950974
0.144824,0.929878
0.0859355,0.224894
0.139452,0.914453
0.0629408,0.786331
0.0900097,0.370415
0.0736362,0.896468
0.0404786,0.237771
0.102174,0.356376
0.0746874,0.42855
0.0315664,0.514309
0.0958877,0.834224
0.0551898,0.321365
0.046055,0.53836
0.0607791,0.350233
0.108512,0.896913
0.109897,0.294175
0.118343,0.856425
0.0874925,0.842591
0.125588,0.827399
0.0442346,0.340737
0.0236877,0.403245
0.0230591,0.354508
0.101839,0.916277
0.0913868,0.813807
0.0815002,0.869069
0.090254,0.324598
0.0296882,0.432359
0.0693236,0.400951
0.0808338,0.770427
0.0453642,0.261476
0.0599031,0.307488
0.0688753,0.812008
0.0616598,0.789418
0.0741969,0.273167
0.0726894,0.321827
0.130522,0.877407
0.120944,0.883872
0.028818,0.296018
0.100881,0.384419
0.0985337,0.808582
0.0780313,0.216881
0.0743487,0.852342
0.13989,0.972
0.0151312,0.360575
0.479347,0.915612
0.48503,0.563262
0.512016,0.647357
0.401279,0.595155
0.489358,0.526014
