0.6126076,0.07292724
0.96498275,0.52507
0.10342914,0.28332037
0.9738997,0.62161064
0.9237484,0.73698735
0.9459846,0.4584328
0.36674923,0.98559064
0.16509321,0.1767875
0.018436253,0.49245244
0.60883564,0.07746464
0.47236958,0.96913564
0.71097326,0.17376646
0.32385555,0.99828005
0.35198283,0.036041737
0.5641493,0.947026
0.3290406,0.9978972
0.42331237,0.9786222
0.9706888,0.5473426
0.6085988,0.9328977
0.06579557,0.44348806
0.35110903,0.9907937
0.37353864,0.99067897
0.94260645,0.7065228
0.607109,0.07013968
0.94594467,0.45845205
0.4038751,0.02214408
0.50022113,0.9598524
0.6639619,0.11947492
0.8712933,0.3596284
0.3155043,0.051052004
0.6442502,0.101903915
0.67360955,0.13457382
0.5467485,0.9522511
0.44668156,0.9726291
0.0027614236,0.49807364
0.778182,0.860026
0.37353772,0.9906716
0.8187516,0.29296622
0.49222755,0.96658415
0.31425688,0.99275535
0.09161547,0.30838916
0.063492656,0.42793378
0.48312676,0.026105195
0.6857579,0.14205152
0.41570818,0.98103774
0.54678494,0.9523558
0.89517653,0.77625424
0.03953308,0.47885138
0.5289402,0.95830005
0.7781884,0.8600352
0.37821704,0.98517054
0.9684568,0.6424431
0.30334574,0.05678335
0.45452762,0.018095344
0.06567162,0.39713135
0.43758953,0.97363615
0.93282735,0.72754705
0.4723773,0.969164
0.800568,0.27645752
0.84757984,0.8138325
0.7716247,0.24754706
0.69176763,0.9036591
0.7326938,0.19507346
0.055525362,0.43426386
0.437505,0.9732841
0.35918462,0.9912781
0.38681242,0.022784144
0.9255476,0.43312675
0.78929746,0.26297992
0.17206725,0.16668451
0.814152,0.2960918
0.58163613,0.0561423
0.23646113,0.10095492
0.39533624,0.9845148
0.5584109,0.04558727
0.065802395,0.44351038
0.91870815,0.4241239
0.1269907,0.23567253
0.87682784,0.7910843
0.5584108,0.04558724
0.35198283,0.036041766
0.68371886,0.13695186
0.19200975,0.13980895
0.8385422,0.82112503
0.95190454,0.47971022
0.75833994,0.87009746
0.40097293,0.9795174
0.7244977,0.18209344
0.6442739,0.10191691
0.7296578,0.2277055
0.83181036,0.3125717
0.045837283,0.43931523
0.9622977,0.66477036
0.85754025,0.80638254
0.8198765,0.30281973
0.34701264,0.9909056
0.12801385,0.23367094
0.07435742,0.36426127
0.6621602,0.9136832
0.43827093,0.9767302
0.8064802,0.84600127
0.57488143,0.05332303
0.9709979,0.621166
0.5290092,0.95842874
0.7380278,0.8809457
0.8782704,0.37519857
0.89800024,0.39631534
0.41679302,0.021330118
0.62687236,0.92548203
0.9720869,0.557665
0.9708363,0.63177484
0.21593437,0.11874628
0.9070386,0.756799
0.97140855,0.5474387
0.35198265,0.036041856
0.36663485,0.9850531
0.96134996,0.5134251
0.06328714,0.4308407
0.86661565,0.79875803
0.3822726,0.030610234
0.9237509,0.7369893
0.8659296,0.35292
0.80657697,0.84608936
0.38012433,0.023320943
0.055169642,0.45516354
