5,1,FP,-5.641786575317383,-27.054079055786133
8,0,FN,2.9272351264953613,36.92573928833008
11,1,TP,-24.05660629272461,-23.687658309936523
13,1,FP,-17.87381935119629,-28.681886672973633
22,1,FP,-27.116683959960938,-11.140222549438477
23,0,FN,10.147141456604004,12.011462211608887
30,1,FP,4.755410194396973,-10.224024772644043
33,1,FP,31.5361328125,-28.773258209228516
34,1,TP,30.987293243408203,-26.887802124023438
38,0,TN,7.749325752258301,23.199893951416016
40,0,TN,-23.96295166015625,23.56004524230957
43,1,FP,13.991798400878906,-12.595213890075684
44,0,TN,10.547367095947266,20.794797897338867
46,1,FP,-24.818748474121094,-21.550682067871094
51,1,FP,33.27455520629883,14.299823760986328
55,1,FP,-35.96440124511719,-21.556249618530273
57,1,FP,-31.06447982788086,-21.16112518310547
58,1,FP,38.8236198425293,-5.097637176513672
61,0,TN,2.7895748615264893,39.5037841796875
76,1,TP,-1.60677969455719,-21.16359519958496
78,0,TN,-11.950307846069336,15.0255765914917
84,0,TN,-2.453131675720215,37.9647216796875
93,1,FP,37.94266891479492,-4.124800205230713
96,1,TP,-0.5640236735343933,-25.781341552734375
100,0,TN,-13.94793701171875,12.2835054397583
102,1,TP,13.619850158691406,-15.967597007751465
105,0,FN,3.9313290119171143,35.575862884521484
111,1,TP,-6.054640769958496,-22.248313903808594
118,1,TP,38.9212646484375,-4.25363302230835
120,0,TN,-10.006017684936523,13.868195533752441
127,0,TN,10.683184623718262,11.996905326843262
129,1,FP,-6.095921516418457,-22.39211654663086
135,1,TP,-20.390460968017578,-20.678810119628906
141,1,TP,-7.8922247886657715,-19.663724899291992
144,1,TP,2.3103482723236084,-34.85934066772461
145,0,TN,-13.714727401733398,16.04081916809082
148,1,FP,-14.946416854858398,-26.7125186920166
151,0,TN,-5.062376499176025,39.68529510498047
152,1,FP,-19.21123504638672,-26.336524963378906
159,1,TP,29.71927261352539,-27.156145095825195
166,0,TN,3.9313290119171143,35.575862884521484
178,0,FN,-11.018665313720703,13.095779418945312
188,0,FN,-13.674280166625977,16.763187408447266
194,0,TN,-12.163226127624512,12.958097457885742
204,0,FN,-2.73585844039917,34.360233306884766
207,1,TP,-35.87199783325195,-20.352962493896484
208,1,TP,-22.483858108520508,-22.360149383544922
210,1,FP,-22.483858108520508,-22.360149383544922
213,1,FP,-29.502504348754883,-22.634931564331055
225,1,TP,-4.37227201461792,-28.31060218811035
228,1,TP,-5.207800388336182,-19.99175262451172
230,1,TP,-25.20709228515625,-10.26239013671875
231,1,TP,-8.038818359375,-18.8539981842041
238,1,TP,37.6986198425293,-3.5748608112335205
239,1,TP,-27.505910873413086,-10.757852554321289
240,1,TP,-25.349834442138672,-9.981054306030273
244,1,FP,-0.1638733595609665,-26.161767959594727
245,0,TN,2.6827173233032227,19.9957275390625
258,0,TN,-16.81184196472168,15.509072303771973
261,0,TN,4.743297100067139,22.21514892578125
262,0,TN,-15.544798851013184,8.19737720489502
263,0,FN,-15.495174407958984,8.43021011352539
265,1,TP,-27.335935592651367,-10.298768997192383
266,0,TN,-13.671528816223145,10.713130950927734
271,1,FP,14.711055755615234,-11.796106338500977
273,1,FP,36.295196533203125,14.688652038574219
274,0,TN,-0.6233203411102295,32.89734649658203
278,0,TN,2.7012429237365723,18.274927139282227
279,1,FP,-23.462421417236328,-21.920297622680664
281,1,TP,3.9671616554260254,-35.34588623046875
283,0,TN,9.954682350158691,22.63050079345703
284,1,FP,37.39627456665039,-3.8253092765808105
285,1,FP,-5.207718849182129,-19.991535186767578
286,0,FN,-6.470811367034912,35.954872131347656
289,0,TN,2.9119255542755127,16.920591354370117
291,1,TP,-18.89023780822754,-15.020515441894531
297,0,TN,6.929343223571777,20.666006088256836
300,0,FN,2.9119255542755127,16.920591354370117
303,1,FP,31.172298431396484,-27.318296432495117
304,1,FP,8.58902359008789,-24.472042083740234
305,1,FP,-16.823856353759766,-29.173694610595703
312,1,FP,4.262378215789795,-31.1232967376709
313,1,FP,33.795799255371094,13.267257690429688
323,1,FP,34.04023742675781,14.903412818908691
325,1,TP,-20.63092041015625,-20.389123916625977
327,0,TN,-25.19001579284668,22.085790634155273
329,1,FP,31.54489517211914,-29.379179000854492
340,1,FP,1.3867520093917847,-34.250282287597656
342,0,FN,-2.4532079696655273,37.96493148803711
343,0,FN,5.497896194458008,15.857168197631836
347,1,TP,-27.359498977661133,-11.0375394821167
350,0,TN,6.929343223571777,20.666006088256836
360,1,FP,-27.5031681060791,-17.558521270751953
363,1,TP,-25.35955810546875,-9.947840690612793
365,1,FP,11.18984317779541,-21.75206756591797
366,0,TN,10.547367095947266,20.794797897338867
369,0,TN,9.205283164978027,15.95667552947998
372,1,TP,-25.123397827148438,-10.330465316772461
375,1,FP,32.173065185546875,-28.824003219604492
377,1,FP,-16.587982177734375,-28.959121704101562
386,0,TN,-17.508573532104492,13.285252571105957
387,0,FN,2.6826956272125244,19.995723724365234
