2,0,TN,-21.398935634386937,33.59785611877064
3,0,TN,-21.39893563437881,33.5978561187597
5,0,TN,-21.398935634398647,33.59785611874853
6,0,TN,-17.589794712371408,-16.343308549525606
8,0,TN,-26.18155201490287,-30.61870396948069
9,0,TN,-21.39893563439727,33.59785611874955
11,0,TN,-17.589794712371408,-16.343308549525606
13,0,TN,-21.398935634397265,33.59785611874954
14,0,TN,-21.398935634397265,33.59785611874954
15,0,TN,-26.181552014902866,-30.618703969480695
16,0,FP,37.25477554957662,-2.3997187507150333
17,0,TN,-21.398935634397265,33.59785611874954
18,0,TN,-26.181552014902866,-30.618703969480695
19,0,TN,-26.181552014902866,-30.618703969480695
20,0,TN,-7.856286638718894,-0.16921251699854797
22,0,TN,-21.398935634397265,33.59785611874954
23,0,TN,-26.181552014902866,-30.618703969480695
24,0,TN,-26.181552014902866,-30.618703969480695
25,0,TN,-21.398935634397265,33.59785611874954
26,0,TN,-21.398935634397265,33.59785611874954
27,0,TN,-21.398935634397265,33.59785611874954
28,0,TN,-26.181552014902866,-30.618703969480695
29,0,TN,-21.398935634397265,33.59785611874954
30,0,TN,-21.398935634397265,33.59785611874954
31,0,TN,-21.398935634397265,33.59785611874954
32,0,TN,-21.398935634397265,33.59785611874954
33,0,TN,-21.398935634397265,33.59785611874954
34,0,TN,-7.856286638718894,-0.16921251699854797
35,0,TN,-21.398935634397265,33.59785611874954
37,0,TN,-21.398935634397265,33.59785611874954
38,0,TN,-21.398935634397265,33.59785611874954
41,0,TN,-26.181552014902866,-30.618703969480695
42,0,TN,-26.181552014902866,-30.618703969480695
44,0,TN,-26.181552014902866,-30.618703969480695
46,0,TN,-21.398935634397265,33.59785611874954
47,0,TN,-21.398935634397265,33.59785611874954
49,0,TN,-17.589794712371408,-16.343308549525606
50,0,TN,-26.181552014902866,-30.618703969480695
52,0,TN,-26.181552014902866,-30.618703969480695
53,0,TN,-26.181552014902866,-30.618703969480695
56,0,TN,-7.84479511380731,-0.16797552207204036
57,0,TN,-26.181552014902866,-30.618703969480695
58,0,TN,-7.80858787184196,-0.16238184035518055
59,0,TN,-21.398935634397265,33.59785611874954
60,0,TN,-26.181552014902866,-30.618703969480695
62,0,TN,-7.80858787184196,-0.16238184035518055
63,0,TN,-21.398935634397265,33.59785611874954
65,0,TN,-26.181552014902866,-30.618703969480695
67,0,TN,-21.398935634397265,33.59785611874954
68,0,TN,-21.398935634397265,33.59785611874954
